STATE,REPORTDATE,cases,deaths,MMWRyear,MMWRweek,MMWRday
Tennessee,6/23/20,750,11,2020,26,3
Texas,6/23/20,5489,28,2020,26,3
Utah,6/23/20,394,5,2020,26,3
Virginia,6/23/20,529,25,2020,26,3
Virgin Islands,6/23/20,0,0,2020,26,3
Vermont,6/23/20,1,0,2020,26,3
Washington,6/23/20,516,8,2020,26,3
Wisconsin,6/23/20,297,5,2020,26,3
West Virginia,6/23/20,22,2,2020,26,3
Wyoming,6/23/20,24,0,2020,26,3
Alaska,6/24/20,14,0,2020,26,4
Alabama,6/24/20,967,27,2020,26,4
Arkansas,6/24/20,697,3,2020,26,4
American Samoa,6/24/20,,,2020,26,4
Arizona,6/24/20,1795,79,2020,26,4
California,6/24/20,7149,52,2020,26,4
Colorado,6/24/20,262,2,2020,26,4
Connecticut,6/24/20,14,10,2020,26,4
District of Columbia,6/24/20,34,4,2020,26,4
Delaware,6/24/20,42,1,2020,26,4
Florida,6/24/20,5511,44,2020,26,4
Georgia,6/24/20,1703,10,2020,26,4
Guam,6/24/20,1,0,2020,26,4
Hawaii,6/24/20,16,0,2020,26,4
Iowa,6/24/20,255,2,2020,26,4
Idaho,6/24/20,243,1,2020,26,4
Illinois,6/24/20,715,63,2020,26,4
Indiana,6/24/20,269,9,2020,26,4
Kansas,6/24/20,394,0,2020,26,4
Kentucky,6/24/20,222,1,2020,26,4
Louisiana,6/24/20,882,19,2020,26,4
Massachusetts,6/24/20,172,48,2020,26,4
Maryland,6/24/20,330,16,2020,26,4
Maine,6/24/20,23,1,2020,26,4
Michigan,6/24/20,358,5,2020,26,4
Minnesota,6/24/20,294,4,2020,26,4
Missouri,6/24/20,291,9,2020,26,4
Northern Mariana Islands,6/24/20,0,0,2020,26,4
Mississippi,6/24/20,526,22,2020,26,4
Montana,6/24/20,23,0,2020,26,4
North Carolina,6/24/20,1721,20,2020,26,4
North Dakota,6/24/20,42,2,2020,26,4
Nebraska,6/24/20,129,1,2020,26,4
New Hampshire,6/24/20,27,4,2020,26,4
New Jersey,6/24/20,158,46,2020,26,4
New Mexico,6/24/20,152,4,2020,26,4
Nevada,6/24/20,365,2,2020,26,4
New York,6/24/20,581,10,2020,26,4
Ohio,6/24/20,632,20,2020,26,4
Oklahoma,6/24/20,482,1,2020,26,4
Oregon,6/24/20,170,3,2020,26,4
Pennsylvania,6/24/20,495,54,2020,26,4
Puerto Rico,6/24/20,135,0,2020,26,4
Rhode Island,6/24/20,73,6,2020,26,4
South Carolina,6/24/20,1284,10,2020,26,4
South Dakota,6/24/20,66,1,2020,26,4
Tennessee,6/24/20,932,14,2020,26,4
Texas,6/24/20,5551,29,2020,26,4
Utah,6/24/20,484,0,2020,26,4
Virginia,6/24/20,520,16,2020,26,4
Virgin Islands,6/24/20,0,0,2020,26,4
Vermont,6/24/20,20,0,2020,26,4
Washington,6/24/20,483,9,2020,26,4
Wisconsin,6/24/20,466,7,2020,26,4
West Virginia,6/24/20,36,0,2020,26,4
Wyoming,6/24/20,28,0,2020,26,4
Alaska,6/25/20,24,0,2020,26,5
Alabama,6/25/20,1142,5,2020,26,5
Arkansas,6/25/20,687,0,2020,26,5
American Samoa,6/25/20,,,2020,26,5
Arizona,6/25/20,3056,27,2020,26,5
California,6/25/20,5349,101,2020,26,5
Colorado,6/25/20,324,2,2020,26,5
Connecticut,6/25/20,81,11,2020,26,5
District of Columbia,6/25/20,31,2,2020,26,5
Delaware,6/25/20,91,2,2020,26,5
Florida,6/25/20,5004,90,2020,26,5
Georgia,6/25/20,1714,47,2020,26,5
Guam,6/25/20,5,0,2020,26,5
Hawaii,6/25/20,16,0,2020,26,5
Iowa,6/25/20,460,4,2020,26,5
Idaho,6/25/20,220,0,2020,26,5
Illinois,6/25/20,894,40,2020,26,5
Indiana,6/25/20,515,8,2020,26,5
Kansas,6/25/20,181,2,2020,26,5
Kentucky,6/25/20,0,0,2020,26,5
Louisiana,6/25/20,938,12,2020,26,5
Massachusetts,6/25/20,226,25,2020,26,5
Maryland,6/25/20,440,21,2020,26,5
Maine,6/25/20,53,0,2020,26,5
Michigan,6/25/20,434,19,2020,26,5
Minnesota,6/25/20,360,9,2020,26,5
Missouri,6/25/20,553,7,2020,26,5
Northern Mariana Islands,6/25/20,0,0,2020,26,5
Mississippi,6/25/20,1092,5,2020,26,5
Montana,6/25/20,37,0,2020,26,5
North Carolina,6/25/20,1009,19,2020,26,5
North Dakota,6/25/20,31,1,2020,26,5
Nebraska,6/25/20,125,3,2020,26,5
New Hampshire,6/25/20,40,10,2020,26,5
New Jersey,6/25/20,304,1877,2020,26,5
New Mexico,6/25/20,202,5,2020,26,5
Nevada,6/25/20,497,1,2020,26,5
New York,6/25/20,749,7,2020,26,5
Ohio,6/25/20,892,17,2020,26,5
Oklahoma,6/25/20,437,3,2020,26,5
Oregon,6/25/20,124,2,2020,26,5
Pennsylvania,6/25/20,579,39,2020,26,5
Puerto Rico,6/25/20,57,2,2020,26,5
Rhode Island,6/25/20,34,8,2020,26,5
South Carolina,6/25/20,1125,8,2020,26,5
South Dakota,6/25/20,60,3,2020,26,5
Tennessee,6/25/20,799,11,2020,26,5
Texas,6/25/20,5996,47,2020,26,5
Utah,6/25/20,590,1,2020,26,5
Virginia,6/25/20,432,14,2020,26,5
Virgin Islands,6/25/20,4,0,2020,26,5
Vermont,6/25/20,7,0,2020,26,5
Washington,6/25/20,498,7,2020,26,5
Wisconsin,6/25/20,464,16,2020,26,5
West Virginia,6/25/20,65,0,2020,26,5
Wyoming,6/25/20,44,0,2020,26,5
Alaska,6/26/20,20,2,2020,26,6
Alabama,6/26/20,977,11,2020,26,6
Arkansas,6/26/20,678,9,2020,26,6
American Samoa,6/26/20,,,2020,26,6
Arizona,6/26/20,3428,45,2020,26,6
California,6/26/20,4890,79,2020,26,6
Colorado,6/26/20,317,4,2020,26,6
Connecticut,6/26/20,65,9,2020,26,6
District of Columbia,6/26/20,26,3,2020,26,6
Delaware,6/26/20,37,0,2020,26,6
Florida,6/26/20,8942,41,2020,26,6
Georgia,6/26/20,1900,25,2020,26,6
Guam,6/26/20,16,0,2020,26,6
Hawaii,6/26/20,15,0,2020,26,6
Iowa,6/26/20,494,7,2020,26,6
Idaho,6/26/20,283,0,2020,26,6
Illinois,6/26/20,857,37,2020,26,6
Indiana,6/26/20,485,9,2020,26,6
Kansas,6/26/20,353,3,2020,26,6
Kentucky,6/26/20,496,15,2020,26,6
Louisiana,6/26/20,1354,26,2020,26,6
Massachusetts,6/26/20,233,50,2020,26,6
Maryland,6/26/20,338,13,2020,26,6
Maine,6/26/20,32,0,2020,26,6
Michigan,6/26/20,340,1,2020,26,6
Minnesota,6/26/20,493,5,2020,26,6
Missouri,6/26/20,493,8,2020,26,6
Northern Mariana Islands,6/26/20,0,0,2020,26,6
Mississippi,6/26/20,550,6,2020,26,6
Montana,6/26/20,26,1,2020,26,6
North Carolina,6/26/20,1635,13,2020,26,6
North Dakota,6/26/20,28,0,2020,26,6
Nebraska,6/26/20,178,6,2020,26,6
New Hampshire,6/26/20,33,8,2020,26,6
New Jersey,6/26/20,388,42,2020,26,6
New Mexico,6/26/20,216,4,2020,26,6
Nevada,6/26/20,381,3,2020,26,6
New York,6/26/20,805,13,2020,26,6
Ohio,6/26/20,987,0,2020,26,6
Oklahoma,6/26/20,396,2,2020,26,6
Oregon,6/26/20,250,5,2020,26,6
Pennsylvania,6/26/20,600,22,2020,26,6
Puerto Rico,6/26/20,45,0,2020,26,6
Rhode Island,6/26/20,21,7,2020,26,6
South Carolina,6/26/20,1313,1,2020,26,6
South Dakota,6/26/20,56,1,2020,26,6
Tennessee,6/26/20,1410,10,2020,26,6
Texas,6/26/20,5707,28,2020,26,6
Utah,6/26/20,676,2,2020,26,6
Virginia,6/26/20,624,25,2020,26,6
Virgin Islands,6/26/20,1,0,2020,26,6
Vermont,6/26/20,7,0,2020,26,6
Washington,6/26/20,488,4,2020,26,6
Wisconsin,6/26/20,563,0,2020,26,6
West Virginia,6/26/20,36,0,2020,26,6
Wyoming,6/26/20,42,0,2020,26,6
Alaska,6/27/20,18,0,2020,26,7
Alabama,6/27/20,900,12,2020,26,7
Arkansas,6/27/20,570,10,2020,26,7
American Samoa,6/27/20,,,2020,26,7
Arizona,6/27/20,3593,44,2020,26,7
California,6/27/20,5972,60,2020,26,7
Colorado,6/27/20,226,1,2020,26,7
Connecticut,6/27/20,147,4,2020,26,7
District of Columbia,6/27/20,31,2,2020,26,7
Delaware,6/27/20,74,0,2020,26,7
Florida,6/27/20,9585,25,2020,26,7
Georgia,6/27/20,1990,6,2020,26,7
Guam,6/27/20,0,0,2020,26,7
Hawaii,6/27/20,6,1,2020,26,7
Iowa,6/27/20,378,3,2020,26,7
Idaho,6/27/20,171,1,2020,26,7
Illinois,6/27/20,786,26,2020,26,7
Indiana,6/27/20,435,21,2020,26,7
Kansas,6/27/20,156,3,2020,26,7
Kentucky,6/27/20,0,0,2020,26,7
Louisiana,6/27/20,0,0,2020,26,7
Massachusetts,6/27/20,373,28,2020,26,7
Maryland,6/27/20,335,15,2020,26,7
Maine,6/27/20,52,1,2020,26,7
Michigan,6/27/20,350,19,2020,26,7
Minnesota,6/27/20,417,6,2020,26,7
Missouri,6/27/20,347,6,2020,26,7
Northern Mariana Islands,6/27/20,0,0,2020,26,7
Mississippi,6/27/20,465,13,2020,26,7
Montana,6/27/20,23,0,2020,26,7
North Carolina,6/27/20,1719,15,2020,26,7
North Dakota,6/27/20,37,0,2020,26,7
Nebraska,6/27/20,251,1,2020,26,7
New Hampshire,6/27/20,46,2,2020,26,7
New Jersey,6/27/20,289,34,2020,26,7
New Mexico,6/27/20,211,2,2020,26,7
Nevada,6/27/20,1099,2,2020,26,7
New York,6/27/20,703,10,2020,26,7
Ohio,6/27/20,817,32,2020,26,7
Oklahoma,6/27/20,299,7,2020,26,7
Oregon,6/27/20,276,0,2020,26,7
Pennsylvania,6/27/20,631,24,2020,26,7
Puerto Rico,6/27/20,144,1,2020,26,7
Rhode Island,6/27/20,0,0,2020,26,7
South Carolina,6/27/20,1604,17,2020,26,7
South Dakota,6/27/20,91,3,2020,26,7
Tennessee,6/27/20,728,7,2020,26,7
Texas,6/27/20,5747,42,2020,26,7
Utah,6/27/20,578,1,2020,26,7
Virginia,6/27/20,677,24,2020,26,7
Virgin Islands,6/27/20,0,0,2020,26,7
Vermont,6/27/20,2,0,2020,26,7
Washington,6/27/20,549,6,2020,26,7
Wisconsin,6/27/20,559,11,2020,26,7
West Virginia,6/27/20,52,1,2020,26,7
Wyoming,6/27/20,24,0,2020,26,7
Alaska,6/28/20,29,0,2020,27,1
Alabama,6/28/20,358,0,2020,27,1
Arkansas,6/28/20,508,5,2020,27,1
American Samoa,6/28/20,,,2020,27,1
Arizona,6/28/20,3857,9,2020,27,1
California,6/28/20,4810,33,2020,27,1
Colorado,6/28/20,285,2,2020,27,1
Connecticut,6/28/20,97,5,2020,27,1
District of Columbia,6/28/20,32,2,2020,27,1
Delaware,6/28/20,135,0,2020,27,1
Florida,6/28/20,8530,29,2020,27,1
Georgia,6/28/20,2225,2,2020,27,1
Guam,6/28/20,0,0,2020,27,1
Hawaii,6/28/20,27,0,2020,27,1
Iowa,6/28/20,497,0,2020,27,1
Idaho,6/28/20,224,0,2020,27,1
Illinois,6/28/20,646,15,2020,27,1
Indiana,6/28/20,355,3,2020,27,1
Kansas,6/28/20,230,1,2020,27,1
Kentucky,6/28/20,373,5,2020,27,1
Louisiana,6/28/20,1467,9,2020,27,1
Massachusetts,6/28/20,224,19,2020,27,1
Maryland,6/28/20,327,11,2020,27,1
Maine,6/28/20,37,0,2020,27,1
Michigan,6/28/20,267,5,2020,27,1
Minnesota,6/28/20,516,8,2020,27,1
Missouri,6/28/20,314,1,2020,27,1
Northern Mariana Islands,6/28/20,0,0,2020,27,1
Mississippi,6/28/20,361,4,2020,27,1
Montana,6/28/20,11,0,2020,27,1
North Carolina,6/28/20,1605,4,2020,27,1
North Dakota,6/28/20,37,1,2020,27,1
Nebraska,6/28/20,124,0,2020,27,1
New Hampshire,6/28/20,30,0,2020,27,1
New Jersey,6/28/20,309,27,2020,27,1
New Mexico,6/28/20,190,1,2020,27,1
Nevada,6/28/20,821,0,2020,27,1
New York,6/28/20,616,13,2020,27,1
Ohio,6/28/20,854,3,2020,27,1
Oklahoma,6/28/20,302,1,2020,27,1
Oregon,6/28/20,247,0,2020,27,1
Pennsylvania,6/28/20,505,3,2020,27,1
Puerto Rico,6/28/20,123,1,2020,27,1
Rhode Island,6/28/20,0,0,2020,27,1
South Carolina,6/28/20,1381,5,2020,27,1
South Dakota,6/28/20,55,0,2020,27,1
Tennessee,6/28/20,0,0,2020,27,1
Texas,6/28/20,5357,27,2020,27,1
Utah,6/28/20,472,0,2020,27,1
Virginia,6/28/20,489,8,2020,27,1
Virgin Islands,6/28/20,0,0,2020,27,1
Vermont,6/28/20,2,0,2020,27,1
Washington,6/28/20,348,0,2020,27,1
Wisconsin,6/28/20,480,0,2020,27,1
West Virginia,6/28/20,50,0,2020,27,1
Wyoming,6/28/20,25,0,2020,27,1
Alaska,6/29/20,21,0,2020,27,2
Alabama,6/29/20,1734,10,2020,27,2
Arkansas,6/29/20,439,1,2020,27,2
American Samoa,6/29/20,,,2020,27,2
Arizona,6/29/20,625,0,2020,27,2
California,6/29/20,5307,31,2020,27,2
Colorado,6/29/20,204,6,2020,27,2
Connecticut,6/29/20,59,4,2020,27,2
District of Columbia,6/29/20,44,1,2020,27,2
Delaware,6/29/20,150,0,2020,27,2
Florida,6/29/20,5266,28,2020,27,2
Georgia,6/29/20,2207,6,2020,27,2
Guam,6/29/20,6,0,2020,27,2
Hawaii,6/29/20,1,0,2020,27,2
Iowa,6/29/20,302,3,2020,27,2
Idaho,6/29/20,209,0,2020,27,2
Illinois,6/29/20,738,14,2020,27,2
Indiana,6/29/20,298,5,2020,27,2
Kansas,6/29/20,357,4,2020,27,2
Kentucky,6/29/20,115,2,2020,27,2
Louisiana,6/29/20,845,5,2020,27,2
Massachusetts,6/29/20,101,35,2020,27,2
Maryland,6/29/20,477,7,2020,27,2
Maine,6/29/20,28,1,2020,27,2
Michigan,6/29/20,277,3,2020,27,2
Minnesota,6/29/20,312,10,2020,27,2
Missouri,6/29/20,468,1,2020,27,2
Northern Mariana Islands,6/29/20,0,0,2020,27,2
Mississippi,6/29/20,675,20,2020,27,2
Montana,6/29/20,56,0,2020,27,2
North Carolina,6/29/20,1342,3,2020,27,2
North Dakota,6/29/20,44,0,2020,27,2
Nebraska,6/29/20,148,2,2020,27,2
New Hampshire,6/29/20,13,0,2020,27,2
New Jersey,6/29/20,90,17,2020,27,2
New Mexico,6/29/20,173,1,2020,27,2
Nevada,6/29/20,734,4,2020,27,2
New York,6/29/20,391,7,2020,27,2
Ohio,6/29/20,737,11,2020,27,2
Oklahoma,6/29/20,228,0,2020,27,2
Oregon,6/29/20,144,2,2020,27,2
Pennsylvania,6/29/20,492,8,2020,27,2
Puerto Rico,6/29/20,61,0,2020,27,2
Rhode Island,6/29/20,103,19,2020,27,2
South Carolina,6/29/20,1324,4,2020,27,2
South Dakota,6/29/20,35,0,2020,27,2
Tennessee,6/29/20,2125,8,2020,27,2
Texas,6/29/20,4283,10,2020,27,2
Utah,6/29/20,564,1,2020,27,2
Virginia,6/29/20,453,8,2020,27,2
Virgin Islands,6/29/20,0,0,2020,27,2
Vermont,6/29/20,6,0,2020,27,2
Washington,6/29/20,501,10,2020,27,2
Wisconsin,6/29/20,326,0,2020,27,2
West Virginia,6/29/20,38,0,2020,27,2
Wyoming,6/29/20,33,0,2020,27,2
Alaska,6/30/20,36,0,2020,27,3
Alabama,6/30/20,870,21,2020,27,3
Arkansas,6/30/20,520,5,2020,27,3
American Samoa,6/30/20,,,2020,27,3
Arizona,6/30/20,4682,44,2020,27,3
California,6/30/20,6367,44,2020,27,3
Colorado,6/30/20,204,8,2020,27,3
Connecticut,6/30/20,152,2,2020,27,3
District of Columbia,6/30/20,35,0,2020,27,3
Delaware,6/30/20,98,2,2020,27,3
Florida,6/30/20,6093,58,2020,27,3
Georgia,6/30/20,1874,21,2020,27,3
Guam,6/30/20,4,0,2020,27,3
Hawaii,6/30/20,17,0,2020,27,3
Iowa,6/30/20,212,6,2020,27,3
Idaho,6/30/20,365,1,2020,27,3
Illinois,6/30/20,724,21,2020,27,3
Indiana,6/30/20,366,16,2020,27,3
Kansas,6/30/20,161,0,2020,27,3
Kentucky,6/30/20,277,5,2020,27,3
Louisiana,6/30/20,1014,22,2020,27,3
Massachusetts,6/30/20,114,-41,2020,27,3
Maryland,6/30/20,305,15,2020,27,3
Maine,6/30/20,34,0,2020,27,3
Michigan,6/30/20,505,32,2020,27,3
Minnesota,6/30/20,442,6,2020,27,3
Missouri,6/30/20,508,17,2020,27,3
Northern Mariana Islands,6/30/20,0,0,2020,27,3
Mississippi,6/30/20,680,14,2020,27,3
Montana,6/30/20,48,0,2020,27,3
North Carolina,6/30/20,1186,18,2020,27,3
North Dakota,6/30/20,37,0,2020,27,3
Nebraska,6/30/20,130,5,2020,27,3
New Hampshire,6/30/20,22,4,2020,27,3
New Jersey,6/30/20,395,43,2020,27,3
New Mexico,6/30/20,165,4,2020,27,3
Nevada,6/30/20,562,3,2020,27,3
New York,6/30/20,524,-53,2020,27,3
Ohio,6/30/20,743,45,2020,27,3
Oklahoma,6/30/20,585,2,2020,27,3
Oregon,6/30/20,171,3,2020,27,3
Pennsylvania,6/30/20,618,35,2020,27,3
Puerto Rico,6/30/20,215,0,2020,27,3
Rhode Island,6/30/20,49,4,2020,27,3
South Carolina,6/30/20,1756,18,2020,27,3
South Dakota,6/30/20,48,0,2020,27,3
Tennessee,6/30/20,1212,12,2020,27,3
Texas,6/30/20,6975,21,2020,27,3
Utah,6/30/20,553,4,2020,27,3
Virginia,6/30/20,598,23,2020,27,3
Virgin Islands,6/30/20,0,0,2020,27,3
Vermont,6/30/20,0,0,2020,27,3
Washington,6/30/20,571,12,2020,27,3
Wisconsin,6/30/20,629,7,2020,27,3
West Virginia,6/30/20,35,0,2020,27,3
Wyoming,6/30/20,37,0,2020,27,3
Alaska,7/1/20,38,0,2020,27,4
Alabama,7/1/20,917,22,2020,27,4
Arkansas,7/1/20,420,7,2020,27,4
American Samoa,7/1/20,,,2020,27,4
Arizona,7/1/20,4877,88,2020,27,4
California,7/1/20,9740,110,2020,27,4
Colorado,7/1/20,314,7,2020,27,4
Connecticut,7/1/20,58,2,2020,27,4
District of Columbia,7/1/20,38,2,2020,27,4
Delaware,7/1/20,36,0,2020,27,4
Florida,7/1/20,6563,46,2020,27,4
Georgia,7/1/20,2946,22,2020,27,4
Guam,7/1/20,10,0,2020,27,4
Hawaii,7/1/20,9,0,2020,27,4
Iowa,7/1/20,346,4,2020,27,4
Idaho,7/1/20,253,0,2020,27,4
Illinois,7/1/20,828,28,2020,27,4
Indiana,7/1/20,358,10,2020,27,4
Kansas,7/1/20,453,3,2020,27,4
Kentucky,7/1/20,218,7,2020,27,4
Louisiana,7/1/20,2083,17,2020,27,4
Massachusetts,7/1/20,261,27,2020,27,4
Maryland,7/1/20,359,15,2020,27,4
Maine,7/1/20,41,0,2020,27,4
Michigan,7/1/20,361,5,2020,27,4
Minnesota,7/1/20,413,4,2020,27,4
Missouri,7/1/20,376,2,2020,27,4
Northern Mariana Islands,7/1/20,0,0,2020,27,4
Mississippi,7/1/20,653,9,2020,27,4
Montana,7/1/20,49,0,2020,27,4
North Carolina,7/1/20,1843,30,2020,27,4
North Dakota,7/1/20,39,1,2020,27,4
Nebraska,7/1/20,133,2,2020,27,4
New Hampshire,7/1/20,20,2,2020,27,4
New Jersey,7/1/20,261,43,2020,27,4
New Mexico,7/1/20,129,3,2020,27,4
Nevada,7/1/20,645,4,2020,27,4
New York,7/1/20,625,14,2020,27,4
Ohio,7/1/20,1076,13,2020,27,4
Oklahoma,7/1/20,355,2,2020,27,4
Oregon,7/1/20,275,1,2020,27,4
Pennsylvania,7/1/20,636,0,2020,27,4
Puerto Rico,7/1/20,72,0,2020,27,4
Rhode Island,7/1/20,40,6,2020,27,4
South Carolina,7/1/20,1519,28,2020,27,4
South Dakota,7/1/20,62,2,2020,27,4
Tennessee,7/1/20,1806,5,2020,27,4
Texas,7/1/20,8076,57,2020,27,4
Utah,7/1/20,499,1,2020,27,4
Virginia,7/1/20,416,23,2020,27,4
Virgin Islands,7/1/20,0,0,2020,27,4
Vermont,7/1/20,2,0,2020,27,4
Washington,7/1/20,611,7,2020,27,4
Wisconsin,7/1/20,563,2,2020,27,4
West Virginia,7/1/20,74,0,2020,27,4
Wyoming,7/1/20,27,0,2020,27,4
Alaska,7/2/20,39,0,2020,27,5
Alabama,7/2/20,1149,13,2020,27,5
Arkansas,7/2/20,878,2,2020,27,5
American Samoa,7/2/20,,,2020,27,5
Arizona,7/2/20,3333,37,2020,27,5
California,7/2/20,7538,73,2020,27,5
Colorado,7/2/20,323,4,2020,27,5
Connecticut,7/2/20,74,2,2020,27,5
District of Columbia,7/2/20,25,1,2020,27,5
Delaware,7/2/20,221,1,2020,27,5
Florida,7/2/20,10109,68,2020,27,5
Georgia,7/2/20,3472,22,2020,27,5
Guam,7/2/20,13,0,2020,27,5
Hawaii,7/2/20,20,0,2020,27,5
Iowa,7/2/20,675,0,2020,27,5
Idaho,7/2/20,223,0,2020,27,5
Illinois,7/2/20,869,36,2020,27,5
Indiana,7/2/20,435,12,2020,27,5
Kansas,7/2/20,172,3,2020,27,5
Kentucky,7/2/20,237,9,2020,27,5
Louisiana,7/2/20,1383,17,2020,27,5
Massachusetts,7/2/20,195,51,2020,27,5
Maryland,7/2/20,505,7,2020,27,5
Maine,7/2/20,34,0,2020,27,5
Michigan,7/2/20,589,14,2020,27,5
Minnesota,7/2/20,494,13,2020,27,5
Missouri,7/2/20,356,5,2020,27,5
Northern Mariana Islands,7/2/20,0,0,2020,27,5
Mississippi,7/2/20,870,10,2020,27,5
Montana,7/2/20,67,0,2020,27,5
North Carolina,7/2/20,1629,18,2020,27,5
North Dakota,7/2/20,42,0,2020,27,5
Nebraska,7/2/20,142,6,2020,27,5
New Hampshire,7/2/20,20,2,2020,27,5
New Jersey,7/2/20,428,29,2020,27,5
New Mexico,7/2/20,244,3,2020,27,5
Nevada,7/2/20,632,13,2020,27,5
New York,7/2/20,875,8,2020,27,5
Ohio,7/2/20,1301,27,2020,27,5
Oklahoma,7/2/20,427,6,2020,27,5
Oregon,7/2/20,363,1,2020,27,5
Pennsylvania,7/2/20,832,63,2020,27,5
Puerto Rico,7/2/20,71,0,2020,27,5
Rhode Island,7/2/20,88,3,2020,27,5
South Carolina,7/2/20,1782,18,2020,27,5
South Dakota,7/2/20,67,4,2020,27,5
Tennessee,7/2/20,1575,11,2020,27,5
Texas,7/2/20,7915,44,2020,27,5
Utah,7/2/20,554,3,2020,27,5
Virginia,7/2/20,532,30,2020,27,5
Virgin Islands,7/2/20,11,0,2020,27,5
Vermont,7/2/20,17,0,2020,27,5
Washington,7/2/20,716,3,2020,27,5
Wisconsin,7/2/20,584,13,2020,27,5
West Virginia,7/2/20,74,0,2020,27,5
Wyoming,7/2/20,36,0,2020,27,5
Alaska,7/3/20,46,1,2020,27,6
Alabama,7/3/20,1754,21,2020,27,6
Arkansas,7/3/20,547,2,2020,27,6
American Samoa,7/3/20,,,2020,27,6
Arizona,7/3/20,4433,31,2020,27,6
California,7/3/20,8040,100,2020,27,6
Colorado,7/3/20,260,0,2020,27,6
Connecticut,7/3/20,71,9,2020,27,6
District of Columbia,7/3/20,45,1,2020,27,6
Delaware,7/3/20,192,2,2020,27,6
Florida,7/3/20,9488,67,2020,27,6
Georgia,7/3/20,2784,7,2020,27,6
Guam,7/3/20,0,0,2020,27,6
Hawaii,7/3/20,29,1,2020,27,6
Iowa,7/3/20,390,3,2020,27,6
Idaho,7/3/20,401,1,2020,27,6
Illinois,7/3/20,937,18,2020,27,6
Indiana,7/3/20,528,19,2020,27,6
Kansas,7/3/20,657,2,2020,27,6
Kentucky,7/3/20,297,4,2020,27,6
Louisiana,7/3/20,1728,23,2020,27,6
Massachusetts,7/3/20,290,17,2020,27,6
Maryland,7/3/20,538,11,2020,27,6
Maine,7/3/20,45,0,2020,27,6
Michigan,7/3/20,497,3,2020,27,6
Minnesota,7/3/20,414,8,2020,27,6
Missouri,7/3/20,547,4,2020,27,6
Northern Mariana Islands,7/3/20,0,0,2020,27,6
Mississippi,7/3/20,914,11,2020,27,6
Montana,7/3/20,45,1,2020,27,6
North Carolina,7/3/20,2099,1,2020,27,6
North Dakota,7/3/20,65,0,2020,27,6
Nebraska,7/3/20,208,2,2020,27,6
New Hampshire,7/3/20,35,1,2020,27,6
New Jersey,7/3/20,386,57,2020,27,6
New Mexico,7/3/20,256,8,2020,27,6
Nevada,7/3/20,985,4,2020,27,6
New York,7/3/20,918,9,2020,27,6
Ohio,7/3/20,1091,0,2020,27,6
Oklahoma,7/3/20,526,3,2020,27,6
Oregon,7/3/20,342,0,2020,27,6
Pennsylvania,7/3/20,667,34,2020,27,6
Puerto Rico,7/3/20,75,1,2020,27,6
Rhode Island,7/3/20,50,1,2020,27,6
South Carolina,7/3/20,1831,9,2020,27,6
South Dakota,7/3/20,85,0,2020,27,6
Tennessee,7/3/20,1822,13,2020,27,6
Texas,7/3/20,7555,50,2020,27,6
Utah,7/3/20,596,5,2020,27,6
Virginia,7/3/20,658,29,2020,27,6
Virgin Islands,7/3/20,6,0,2020,27,6
Vermont,7/3/20,9,0,2020,27,6
Washington,7/3/20,627,10,2020,27,6
Wisconsin,7/3/20,622,-3,2020,27,6
West Virginia,7/3/20,73,0,2020,27,6
Wyoming,7/3/20,32,0,2020,27,6
Alaska,7/4/20,48,1,2020,27,7
Alabama,7/4/20,997,1,2020,27,7
Arkansas,7/4/20,587,5,2020,27,7
American Samoa,7/4/20,,,2020,27,7
Arizona,7/4/20,2695,17,2020,27,7
California,7/4/20,6510,50,2020,27,7
Colorado,7/4/20,254,0,2020,27,7
Connecticut,7/4/20,0,0,2020,27,7
District of Columbia,7/4/20,12,2,2020,27,7
Delaware,7/4/20,73,0,2020,27,7
Florida,7/4/20,11458,18,2020,27,7
Georgia,7/4/20,2826,1,2020,27,7
Guam,7/4/20,0,0,2020,27,7
Hawaii,7/4/20,24,0,2020,27,7
Iowa,7/4/20,568,1,2020,27,7
Idaho,7/4/20,376,0,2020,27,7
Illinois,7/4/20,862,18,2020,27,7
Indiana,7/4/20,517,6,2020,27,7
Kansas,7/4/20,252,1,2020,27,7
Kentucky,7/4/20,251,0,2020,27,7
Louisiana,7/4/20,0,0,2020,27,7
Massachusetts,7/4/20,210,23,2020,27,7
Maryland,7/4/20,380,13,2020,27,7
Maine,7/4/20,24,2,2020,27,7
Michigan,7/4/20,406,3,2020,27,7
Minnesota,7/4/20,0,0,2020,27,7
Missouri,7/4/20,385,1,2020,27,7
Northern Mariana Islands,7/4/20,1,0,2020,27,7
Mississippi,7/4/20,990,4,2020,27,7
Montana,7/4/20,39,0,2020,27,7
North Carolina,7/4/20,1413,3,2020,27,7
North Dakota,7/4/20,57,0,2020,27,7
Nebraska,7/4/20,167,0,2020,27,7
New Hampshire,7/4/20,14,4,2020,27,7
New Jersey,7/4/20,291,25,2020,27,7
New Mexico,7/4/20,287,2,2020,27,7
Nevada,7/4/20,857,2,2020,27,7
New York,7/4/20,726,10,2020,27,7
Ohio,7/4/20,926,4,2020,27,7
Oklahoma,7/4/20,580,0,2020,27,7
Oregon,7/4/20,294,4,2020,27,7
Pennsylvania,7/4/20,634,3,2020,27,7
Puerto Rico,7/4/20,104,1,2020,27,7
Rhode Island,7/4/20,0,0,2020,27,7
