region,NAME,MMWRyear,MMWRweek,start_date,detail,detail_date,cases,cases_pc,deaths,deaths_pc,bar_visits,bar_per,rest_visits,rest_per,total_devices,population,shutdown_baseline,bars_reopen_baseline,rest_reopen_baseline,reclosed_baseline,reopened_again_baseline
OR,,2020,6,2020-02-02,,,,,,,6561,0.047389096260826234,318816,2.3027590479334825,138449570,,-7,-14,-14,,
PA,,2020,6,2020-02-02,,,,,,,15726,0.11358648495621908,1024054,7.396584908136587,138449570,,-8,-16,-16,,
RI,,2020,6,2020-02-02,,,,,,,701,0.005063215436494314,85721,0.6191496297171598,138449570,,-7,-17,-17,,
SC,,2020,6,2020-02-02,,,,,,,4814,0.034770783325654246,536331,3.8738365167909157,138449570,,-9,-14,-14,,
SD,,2020,6,2020-02-02,,,,,,,820,0.005922734176783647,57193,0.4130962631375453,138449570,,,,,,
TN,,2020,6,2020-02-02,,,,,,,12725,0.09191072243850233,732943,5.293934824066265,138449570,,-8,-15,-12,,
TX,,2020,6,2020-02-02,,,,,,,49769,0.3594738502979822,3357293,24.249212186068906,138449570,,-8,-15,-12,-20,
UT,,2020,6,2020-02-02,,,,,,,1885,0.013615065760045337,188575,1.3620482894963126,138449570,,-6,-12,-12,,
VA,,2020,6,2020-02-02,,,,,,,7292,0.05266899709403214,664319,4.798274201935044,138449570,,-8,-18,-17,,
VT,,2020,6,2020-02-02,,,,,,,630,0.0045503933309435345,30080,0.21726322443616114,138449570,,-7,-18,-18,,
WA,,2020,6,2020-02-02,,,,,,,10332,0.07462645062747396,508565,3.6732869592877755,138449570,,-7,-14,-14,-24,
WI,,2020,6,2020-02-02,,,,,,,7650,0.0552547761614572,466398,3.3687211885165116,138449570,,-7,-14,-14,,
WV,,2020,6,2020-02-02,,,,,,,1495,0.010798155602794578,124173,0.8968825255289706,138449570,,-7,-16,-15,,
WY,,2020,6,2020-02-02,,,,,,,839,0.006059968261367659,29226,0.21109491347643766,138449570,,-6,-14,-14,,
AK,,2020,7,2020-02-09,,,,,,,291,0.002128896924787908,30183,0.22081270062155817,136690507,,-6,-12,-10,,
AL,,2020,7,2020-02-09,,,,,,,6288,0.04600173148820057,703517,5.146787552701081,136690507,,-7,-13,-13,,
AR,,2020,7,2020-02-09,,,,,,,2714,0.01985507303736901,340292,2.4895071901372052,136690507,,-5,-15,-13,,
AZ,,2020,7,2020-02-09,,,,,,,11357,0.0830855064426676,588235,4.303407843823419,136690507,,-7,-13,-13,-20,
CA,,2020,7,2020-02-09,,,,,,,44167,0.32311680576325613,3292626,24.088183387892474,136690507,,-5,-17,-13,-22,
CO,,2020,7,2020-02-09,,,,,,,8075,0.059075060713616345,457119,3.3441898053681225,136690507,,-6,-18,-15,-20,
CT,,2020,7,2020-02-09,,,,,,,2960,0.021654759097498994,263272,1.9260445057826876,136690507,,-6,,-18,,
DC,,2020,7,2020-02-09,,,,,,,2842,0.020791495052395994,161694,1.1829204788888523,136690507,,-7,-19,-19,,
DE,,2020,7,2020-02-09,,,,,,,797,0.005830690202941452,77027,0.5635138949334646,136690507,,-6,-16,-16,,
FL,,2020,7,2020-02-09,,,,,,,48467,0.35457473283056884,2515137,18.400231700069707,136690507,,-7,-16,-12,-19,
GA,,2020,7,2020-02-09,,,,,,,18961,0.1387148267728643,1277703,9.347415764578296,136690507,,-7,-16,-11,,
HI,,2020,7,2020-02-09,,,,,,,3877,0.028363344939528246,179590,1.3138439818648124,136690507,,-6,-18,-16,,
IA,,2020,7,2020-02-09,,,,,,,4218,0.030858031713936064,293950,2.150478525915483,136690507,,-5,-15,-11,,
ID,,2020,7,2020-02-09,,,,,,,2060,0.015070541804340516,111592,0.816384417975712,136690507,,-6,-15,-13,,
IL,,2020,7,2020-02-09,,,,,,,19107,0.13978293313375448,1194320,8.737402663961149,136690507,,-5,-19,-19,,
IN,,2020,7,2020-02-09,,,,,,,11051,0.08084687256299371,554854,4.059199224420171,136690507,,-6,-18,-13,,
KS,,2020,7,2020-02-09,,,,,,,2703,0.01977459927045263,270336,1.9777232957369895,136690507,,-7,-15,-12,,
KY,,2020,7,2020-02-09,,,,,,,5186,0.03793972320257763,400801,2.932178750350235,136690507,,-6,-20,-14,,
LA,,2020,7,2020-02-09,,,,,,,14451,0.10572058233714797,564069,4.126614293705122,136690507,,-6,-16,-13,-22,
MA,,2020,7,2020-02-09,,,,,,,5978,0.043733834420557095,508702,3.7215605616270047,136690507,,-6,,-19,,
MD,,2020,7,2020-02-09,,,,,,,5105,0.03734714364619337,479633,3.508897658854978,136690507,,-7,-17,-17,,
ME,,2020,7,2020-02-09,,,,,,,929,0.006796375405938029,63975,0.4680281125886818,136690507,,-7,,-18,,
MI,,2020,7,2020-02-09,,,,,,,13515,0.09887299635226314,773368,5.657803288417095,136690507,,-6,-17,-16,,
MN,,2020,7,2020-02-09,,,,,,,7597,0.05557810975124995,419900,3.07190315710805,136690507,,-6,-17,-17,,
MO,,2020,7,2020-02-09,,,,,,,11838,0.08660440479601118,635918,4.652246991811948,136690507,,-8,-12,-12,,
MS,,2020,7,2020-02-09,,,,,,,3176,0.02323497124785703,344940,2.5235110145578727,136690507,,-7,-12,-12,,
MT,,2020,7,2020-02-09,,,,,,,1293,0.009459325511171013,47900,0.35042667593587895,136690507,,-6,-12,-12,,
NC,,2020,7,2020-02-09,,,,,,,16289,0.11916701720917605,1034227,7.5661947760571255,136690507,,-7,,-14,,
ND,,2020,7,2020-02-09,,,,,,,965,0.0070597440976643685,56344,0.4122012657396903,136690507,,-5,-11,-11,,
NE,,2020,7,2020-02-09,,,,,,,3650,0.026702659022253827,186919,1.3674614580220996,136690507,,-5,-16,-12,,
NH,,2020,7,2020-02-09,,,,,,,1220,0.008925272330725936,87578,0.6407028690002591,136690507,,-6,-18,-18,,
NJ,,2020,7,2020-02-09,,,,,,,9535,0.06975612432251788,949256,6.94456418981605,136690507,,-5,,,,
NM,,2020,7,2020-02-09,,,,,,,630,0.004608952105210935,132319,0.9680189422371519,136690507,,-6,,-16,-23,
NV,,2020,7,2020-02-09,,,,,,,16578,0.12128128253997918,333605,2.4405864556490378,136690507,,-7,-15,-12,,
NY,,2020,7,2020-02-09,,,,,,,35416,0.2590962662827785,2366630,17.31378463611961,136690507,,-6,,-17,,
OH,,2020,7,2020-02-09,,,,,,,17828,0.13042602878047704,1012118,7.404449820352192,136690507,,-6,-14,-14,,
OK,,2020,7,2020-02-09,,,,,,,4090,0.02992160969890908,493077,3.6072512336207807,136690507,,-5,-13,-11,,
OR,,2020,7,2020-02-09,,,,,,,7394,0.0540930029617931,327671,2.3971745162961464,136690507,,-6,-13,-13,,
PA,,2020,7,2020-02-09,,,,,,,16654,0.12183728311140143,1068937,7.820126089663272,136690507,,-7,-15,-15,,
RI,,2020,7,2020-02-09,,,,,,,769,0.0056258478871543,87603,0.640885763925069,136690507,,-6,-16,-16,,
SC,,2020,7,2020-02-09,,,,,,,5488,0.04014909389428192,583537,4.269038229553132,136690507,,-8,-13,-13,,
SD,,2020,7,2020-02-09,,,,,,,750,0.005486847744298732,59715,0.43686281740106503,136690507,,,,,,
TN,,2020,7,2020-02-09,,,,,,,14778,0.10811284795366222,801059,5.860385022933597,136690507,,-7,-14,-11,,
TX,,2020,7,2020-02-09,,,,,,,50401,0.3687234842138672,3507531,25.660384740543833,136690507,,-7,-14,-11,-19,
UT,,2020,7,2020-02-09,,,,,,,1959,0.014331646308108289,229172,1.6765758283419052,136690507,,-5,-11,-11,,
VA,,2020,7,2020-02-09,,,,,,,7798,0.05704858494672201,695372,5.087200386197997,136690507,,-7,-17,-16,,
VT,,2020,7,2020-02-09,,,,,,,737,0.005391742383397554,37362,0.27333280722998565,136690507,,-6,-17,-17,,
WA,,2020,7,2020-02-09,,,,,,,10473,0.0766183419013875,532503,3.8956838458430765,136690507,,-6,-13,-13,-23,
WI,,2020,7,2020-02-09,,,,,,,7158,0.05236647487158709,463885,3.3936884878186895,136690507,,-6,-13,-13,,
WV,,2020,7,2020-02-09,,,,,,,1550,0.01133948533821738,133328,0.9754005814024818,136690507,,-6,-15,-14,,
WY,,2020,7,2020-02-09,,,,,,,1126,0.008237587413440496,32378,0.23687087501987245,136690507,,-5,-13,-13,,
AK,,2020,8,2020-02-16,,,,,,,262,0.0020021224025805065,29703,0.2269810752818656,130861130,,-5,-11,-9,,
AL,,2020,8,2020-02-16,,,,,,,6351,0.04853236404117861,701687,5.362073520227129,130861130,,-6,-12,-12,,
AR,,2020,8,2020-02-16,,,,,,,2904,0.022191463576693857,341763,2.6116464071493195,130861130,,-4,-14,-12,,
AZ,,2020,8,2020-02-16,,,,,,,12047,0.09205942207590596,582876,4.454156860788226,130861130,,-6,-12,-12,-19,
CA,,2020,8,2020-02-16,,,,,,,46896,0.35836462668479174,3255705,24.879083651501404,130861130,,-4,-16,-12,-21,
CO,,2020,8,2020-02-16,,,,,,,8215,0.06277647151602618,464074,3.5463089765463587,130861130,,-5,-17,-14,-19,
CT,,2020,8,2020-02-16,,,,,,,3145,0.024033110519525547,259303,1.9815127685356226,130861130,,-5,,-17,,
DC,,2020,8,2020-02-16,,,,,,,2716,0.020754826127513955,144786,1.1064095197710735,130861130,,-6,-18,-18,,
DE,,2020,8,2020-02-16,,,,,,,845,0.006457226832750107,76495,0.5845509663564726,130861130,,-5,-15,-15,,
FL,,2020,8,2020-02-16,,,,,,,52562,0.40166243406273505,2523121,19.280904879852404,130861130,,-6,-15,-11,-18,
GA,,2020,8,2020-02-16,,,,,,,16946,0.12949605432873765,1230536,9.403372873213,130861130,,-6,-15,-10,,
HI,,2020,8,2020-02-16,,,,,,,4182,0.03195754155569343,186199,1.4228747680843044,130861130,,-5,-17,-15,,
IA,,2020,8,2020-02-16,,,,,,,4261,0.032561234951891366,302720,2.3132919607220264,130861130,,-4,-14,-10,,
ID,,2020,8,2020-02-16,,,,,,,2442,0.018661003462219838,109968,0.840341207507531,130861130,,-5,-14,-12,,
IL,,2020,8,2020-02-16,,,,,,,19678,0.1503731474732031,1201524,9.181672204725729,130861130,,-4,-18,-18,,
IN,,2020,8,2020-02-16,,,,,,,11319,0.08649627280461357,558487,4.267783718511372,130861130,,-5,-17,-12,,
KS,,2020,8,2020-02-16,,,,,,,2920,0.022313730593645338,270437,2.0665953289567343,130861130,,-6,-14,-11,,
KY,,2020,8,2020-02-16,,,,,,,5382,0.041127567827054526,395664,3.0235410621931815,130861130,,-5,-19,-13,,
LA,,2020,8,2020-02-16,,,,,,,15105,0.11542770569075783,574050,4.386711317562366,130861130,,-5,-15,-12,-21,
MA,,2020,8,2020-02-16,,,,,,,6746,0.05155083102216831,500899,3.827714157748752,130861130,,-5,,-18,,
MD,,2020,8,2020-02-16,,,,,,,5618,0.04293100632708888,469937,3.591112196570517,130861130,,-6,-16,-16,,
ME,,2020,8,2020-02-16,,,,,,,1064,0.008130756627273509,71391,0.5455477879489502,130861130,,-6,,-17,,
MI,,2020,8,2020-02-16,,,,,,,13561,0.10362893855493988,778859,5.951797909738362,130861130,,-5,-16,-15,,
MN,,2020,8,2020-02-16,,,,,,,7639,0.05837485890577286,432255,3.3031580882726597,130861130,,-5,-16,-16,,
MO,,2020,8,2020-02-16,,,,,,,12674,0.09685076080269214,638901,4.882282462332398,130861130,,-7,-11,-11,,
MS,,2020,8,2020-02-16,,,,,,,3145,0.024033110519525547,343547,2.6252791795394095,130861130,,-6,-11,-11,,
MT,,2020,8,2020-02-16,,,,,,,1165,0.008902567171779733,48792,0.37285326819354225,130861130,,-5,-11,-11,,
NC,,2020,8,2020-02-16,,,,,,,16232,0.12403988869727779,982662,7.509196963223533,130861130,,-6,,-13,,
ND,,2020,8,2020-02-16,,,,,,,982,0.007504138165397165,57849,0.44206404147664013,130861130,,-4,-10,-10,,
NE,,2020,8,2020-02-16,,,,,,,3636,0.02778517960222413,187278,1.43112015003997,130861130,,-4,-15,-11,,
NH,,2020,8,2020-02-16,,,,,,,1785,0.013640414078649634,93857,0.7172259631259489,130861130,,-5,-17,-17,,
NJ,,2020,8,2020-02-16,,,,,,,10095,0.07714284600782524,945930,7.22850245905717,130861130,,-4,,,,
NM,,2020,8,2020-02-16,,,,,,,689,0.005265123417473164,126236,0.9646561969929497,130861130,,-5,,-15,-22,
NV,,2020,8,2020-02-16,,,,,,,17151,0.13106260048342852,343018,2.621236726291451,130861130,,-6,-14,-11,,
NY,,2020,8,2020-02-16,,,,,,,36789,0.28113008041425286,2295013,17.537774585929373,130861130,,-5,,-16,,
OH,,2020,8,2020-02-16,,,,,,,18430,0.14083632015098754,1018154,7.7804157735761565,130861130,,-5,-13,-13,,
OK,,2020,8,2020-02-16,,,,,,,4476,0.0342041979921769,490783,3.7504108362811786,130861130,,-4,-12,-10,,
OR,,2020,8,2020-02-16,,,,,,,7202,0.05503544100528553,323740,2.473920254242035,130861130,,-5,-12,-12,,
PA,,2020,8,2020-02-16,,,,,,,17813,0.13612139830979605,1072877,8.198591896615902,130861130,,-6,-14,-14,,
RI,,2020,8,2020-02-16,,,,,,,700,0.005349181991627308,90302,0.6900597602970416,130861130,,-5,-15,-15,,
SC,,2020,8,2020-02-16,,,,,,,5552,0.04242665488216402,567690,4.338110178324151,130861130,,-7,-12,-12,,
SD,,2020,8,2020-02-16,,,,,,,766,0.005853533436552168,60297,0.4607708950702168,130861130,,,,,,
TN,,2020,8,2020-02-16,,,,,,,14770,0.11286774002333619,793035,6.060126486757374,130861130,,-6,-13,-10,,
TX,,2020,8,2020-02-16,,,,,,,52066,0.3978721565372391,3469044,26.50935384708966,130861130,,-6,-13,-10,-18,
UT,,2020,8,2020-02-16,,,,,,,2227,0.017018040421934305,212163,1.6212835698423207,130861130,,-4,-10,-10,,
VA,,2020,8,2020-02-16,,,,,,,7685,0.05872637657950837,680658,5.201376451510085,130861130,,-6,-16,-15,,
VT,,2020,8,2020-02-16,,,,,,,1106,0.008451707546771147,50680,0.38728077619381707,130861130,,-5,-16,-16,,
WA,,2020,8,2020-02-16,,,,,,,10306,0.0787552422938729,518513,3.9623148600352147,130861130,,-5,-12,-12,-22,
WI,,2020,8,2020-02-16,,,,,,,7309,0.055853101681148556,465193,3.554860026044403,130861130,,-5,-12,-12,,
WV,,2020,8,2020-02-16,,,,,,,1365,0.010430904883673249,130475,0.9970493147965329,130861130,,-5,-14,-13,,
WY,,2020,8,2020-02-16,,,,,,,1081,0.008260665332784457,33023,0.25235148129929796,130861130,,-4,-12,-12,,
